timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
36673,-0.0088,-0.9978,0.0576,-1.0916,5.9084,0.6794,43.5,27.4,1.1257,6.11,0
36885,-0.0063,-0.9978,0.0505,-0.7099,5.6336,0.542,43.5,27.4,1.1304,6.1113,0
37096,-0.0066,-1.0017,0.0544,-0.6641,5.4122,0.6336,43.5,27.4,1.1259,6.0958,0
37308,-0.0139,-0.9993,0.0505,-0.5038,5.5038,0.5344,43.5,27.4,1.1303,6.0929,0
37520,-0.0112,-0.9963,0.0557,-0.458,5.4198,0.5878,43.3,27.4,1.1235,6.1251,0
37756,-0.0056,-0.9998,0.0527,-0.9008,5.7252,0.3282,43.3,27.4,1.1265,6.0946,0
37967,-0.0117,-0.9966,0.0564,-0.687,5.7863,0.4046,43.3,27.4,1.1232,6.0973,0
38179,-0.0061,-0.9939,0.0518,-0.7328,5.7328,0.916,43.3,27.4,1.1269,6.1302,0
38391,-0.0063,-0.9973,0.0564,-0.7023,5.5191,0.3588,43.3,27.4,1.1236,6.0968,0
38602,-0.0105,-0.9971,0.0583,-0.5725,5.687,0.6183,43.3,27.4,1.1278,6.0971,0
38814,-0.0081,-1.002,0.0525,-0.6718,5.9847,0.5573,43.3,27.4,1.1269,6.1137,0
39025,-0.0054,-1.002,0.0564,-0.4656,5.5573,0.5496,43.3,27.4,1.1276,6.0969,0
39237,-0.0073,-0.998,0.0562,-0.6565,5.4351,0.8092,43.3,27.4,1.1295,6.1135,0
39449,-0.0071,-0.998,0.0601,-0.542,5.626,0.3893,43.3,27.4,1.1232,6.0863,0
39660,-0.0085,-1.001,0.0525,-0.8244,5.5267,0.6794,43.3,27.4,1.13,6.1063,0
39896,-0.0095,-0.9961,0.0544,-0.7252,5.5191,0.2748,43.3,27.4,1.1269,6.13,0
40108,-0.009,-0.9971,0.0537,-0.5725,5.6718,0.5038,43.3,27.4,1.13,6.1014,0
40319,-0.0088,-0.9941,0.0486,-0.8244,5.6641,0.5344,43.3,27.4,1.1253,6.1027,0
40531,-0.0081,-0.9963,0.0474,-0.6565,5.5649,0.5115,43.3,27.4,1.1309,6.1175,0
40742,-0.011,-0.9971,0.0593,-0.5725,5.7328,0.5954,43.3,27.4,1.1175,6.1002,0
40954,-0.012,-0.9939,0.0549,-0.7786,5.5038,0.4427,43.3,27.4,1.1312,6.1325,0
41166,-0.0095,-0.9954,0.0596,-0.6718,5.542,0.4198,43.3,27.4,1.1322,6.0967,0
41377,-0.0088,-0.9988,0.0527,-0.6031,5.8015,0.6565,43.3,27.4,1.1265,6.1016,0
41589,-0.0068,-1.0027,0.0569,-0.6183,5.5649,0.4885,43.3,27.4,1.1256,6.1188,0
41801,-0.0005,-1.0193,0.0537,-0.1756,6.0382,0.3511,43.2,27.4,1.1296,6.1299,0
42037,-0.0066,-0.9949,0.0603,-0.8626,5.687,0.5649,43.2,27.4,1.126,6.103,0
